,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1574,Urgot,Poppy,Ryze,Kai'Sa,Braum,Aatrox,Gragas,Cassiopeia,Sivir,Alistar,True,,,,
1575,.................,.................,False,,,,,,,,,,,,
1576,.................,.................,False,,,,,,,,,,,,
1577,.................,.................,False,,,,,,,,,,,,
1578,Urgot,Zac,Corki,Ezreal,Rakan,Maokai,Skarner,Zoe,Xayah,Alistar,False,,,,
1579,Aatrox,Skarner,Akali,Jhin,Tahm Kench,Sion,Zac,Galio,Xayah,Zilean,True,,,,
1580,Sion,Skarner,Irelia,Jhin,Tahm Kench,Maokai,Olaf,Ryze,Tristana,Braum,False,,,,
1581,Ryze,Olaf,Irelia,Heimerdinger,Tahm Kench,Maokai,Gragas,Cassiopeia,Varus,Morgana,True,,,,
1582,Urgot,Olaf,Malzahar,Heimerdinger,Alistar,Sion,Skarner,Ryze,Jhin,Tahm Kench,True,,,,
1583,Aatrox,Gragas,Vel'Koz,Varus,Tahm Kench,Cho'Gath,Sejuani,Syndra,Kai'Sa,Braum,True,,,,
1584,Ornn,Gragas,Galio,Varus,Tahm Kench,Rumble,Camille,Zilean,Ashe,Braum,True,,,,
1585,Aatrox,Olaf,Malzahar,Tristana,Alistar,Urgot,Trundle,Zoe,Kai'Sa,Gragas,True,,,,
1586,Aatrox,Lee Sin,Zoe,Varus,Shen,Urgot,Olaf,Yasuo,Xayah,Rakan,True,,,,
1587,Gangplank,Gragas,Zoe,Varus,Braum,Cho'Gath,Olaf,Akali,Xayah,Rakan,True,,,,
1588,Poppy,Zac,Ryze,Varus,Alistar,Aatrox,Sejuani,Cassiopeia,Ashe,Tahm Kench,False,,,,
1589,Maokai,Gragas,Urgot,Xayah,Rakan,Sion,Poppy,Ryze,Varus,Tahm Kench,True,,,,
1590,Ornn,Trundle,LeBlanc,Xayah,Rakan,Sion,Skarner,Corki,Varus,Morgana,False,,,,
1591,Gangplank,Olaf,Cassiopeia,Xayah,Rakan,Cho'Gath,Skarner,Azir,Kai'Sa,Alistar,True,,,,
1592,Aatrox,Camille,Cassiopeia,Kai'Sa,Alistar,Sion,Zac,Urgot,Varus,Tahm Kench,True,,,,
1593,Aatrox,Trundle,Cassiopeia,Xayah,Rakan,Hecarim,Nocturne,Galio,Kai'Sa,Alistar,False,,,,
1594,Hecarim,Taliyah,Ryze,Kai'Sa,Alistar,Aatrox,Sejuani,Urgot,Xayah,Rakan,True,,,,
1595,.................,.................,True,,,,,,,,,,,,
1596,.................,.................,True,,,,,,,,,,,,
1597,.................,.................,True,,,,,,,,,,,,
1598,.................,.................,False,,,,,,,,,,,,
1599,.................,.................,True,,,,,,,,,,,,
1600,.................,.................,False,,,,,,,,,,,,
1601,.................,.................,False,,,,,,,,,,,,
1602,.................,.................,True,,,,,,,,,,,,
1603,.................,.................,True,,,,,,,,,,,,
1604,.................,.................,True,,,,,,,,,,,,
1605,.................,.................,False,,,,,,,,,,,,
1606,.................,.................,True,,,,,,,,,,,,
1607,.................,.................,True,,,,,,,,,,,,
1608,.................,.................,False,,,,,,,,,,,,
1609,.................,.................,True,,,,,,,,,,,,
1610,.................,.................,False,,,,,,,,,,,,
1611,.................,.................,True,,,,,,,,,,,,
1612,.................,.................,False,,,,,,,,,,,,
1613,.................,.................,True,,,,,,,,,,,,
1614,.................,.................,True,,,,,,,,,,,,
1615,.................,.................,True,,,,,,,,,,,,
1616,.................,.................,False,,,,,,,,,,,,
1617,.................,.................,False,,,,,,,,,,,,
1618,.................,.................,False,,,,,,,,,,,,
1619,.................,.................,True,,,,,,,,,,,,
1620,.................,.................,False,,,,,,,,,,,,
1621,.................,.................,True,,,,,,,,,,,,
1622,.................,.................,True,,,,,,,,,,,,
1623,.................,.................,False,,,,,,,,,,,,
1624,.................,.................,True,,,,,,,,,,,,
1625,.................,.................,True,,,,,,,,,,,,
1626,.................,.................,False,,,,,,,,,,,,
1627,.................,.................,True,,,,,,,,,,,,
1628,.................,.................,True,,,,,,,,,,,,
1629,.................,.................,False,,,,,,,,,,,,
1630,.................,.................,True,,,,,,,,,,,,
1631,.................,.................,False,,,,,,,,,,,,
1632,.................,.................,False,,,,,,,,,,,,
1633,.................,.................,False,,,,,,,,,,,,
1634,.................,.................,True,,,,,,,,,,,,
1635,.................,.................,True,,,,,,,,,,,,
1636,.................,.................,False,,,,,,,,,,,,
1637,.................,.................,False,,,,,,,,,,,,
1638,.................,.................,False,,,,,,,,,,,,
1639,.................,.................,True,,,,,,,,,,,,
1640,.................,.................,True,,,,,,,,,,,,
1641,.................,.................,False,,,,,,,,,,,,
1642,.................,.................,True,,,,,,,,,,,,
1643,.................,.................,True,,,,,,,,,,,,
1644,.................,.................,True,,,,,,,,,,,,
1645,.................,.................,True,,,,,,,,,,,,
1646,.................,.................,True,,,,,,,,,,,,
1647,.................,.................,True,,,,,,,,,,,,
1648,.................,.................,True,,,,,,,,,,,,
1649,.................,.................,True,,,,,,,,,,,,
1650,.................,.................,True,,,,,,,,,,,,
1651,.................,.................,True,,,,,,,,,,,,
1652,.................,.................,True,,,,,,,,,,,,
1653,.................,.................,False,,,,,,,,,,,,
1654,.................,.................,True,,,,,,,,,,,,
1655,.................,.................,False,,,,,,,,,,,,
1656,.................,.................,False,,,,,,,,,,,,
1657,.................,.................,False,,,,,,,,,,,,
1658,.................,.................,True,,,,,,,,,,,,
1659,.................,.................,False,,,,,,,,,,,,
1660,.................,.................,False,,,,,,,,,,,,
1661,.................,.................,False,,,,,,,,,,,,
1662,.................,.................,True,,,,,,,,,,,,
1663,.................,.................,False,,,,,,,,,,,,
1664,.................,.................,True,,,,,,,,,,,,
1665,.................,.................,True,,,,,,,,,,,,
1666,.................,.................,False,,,,,,,,,,,,
1667,.................,.................,False,,,,,,,,,,,,
1668,.................,.................,True,,,,,,,,,,,,
1669,.................,.................,False,,,,,,,,,,,,
1670,.................,.................,True,,,,,,,,,,,,
1671,.................,.................,True,,,,,,,,,,,,
1672,.................,.................,False,,,,,,,,,,,,
1673,.................,.................,True,,,,,,,,,,,,
1674,.................,.................,False,,,,,,,,,,,,
1675,.................,.................,False,,,,,,,,,,,,
1676,.................,.................,False,,,,,,,,,,,,
1677,.................,.................,False,,,,,,,,,,,,
1678,.................,.................,False,,,,,,,,,,,,
1679,.................,.................,True,,,,,,,,,,,,
1680,.................,.................,True,,,,,,,,,,,,
1681,.................,.................,False,,,,,,,,,,,,
1682,.................,.................,True,,,,,,,,,,,,
1683,.................,.................,True,,,,,,,,,,,,
1684,.................,.................,True,,,,,,,,,,,,
1685,.................,.................,False,,,,,,,,,,,,
1686,.................,.................,True,,,,,,,,,,,,
1687,.................,.................,True,,,,,,,,,,,,
1688,.................,.................,True,,,,,,,,,,,,
1689,.................,.................,False,,,,,,,,,,,,
1690,.................,.................,True,,,,,,,,,,,,
1691,.................,.................,True,,,,,,,,,,,,
1692,.................,.................,True,,,,,,,,,,,,
1693,.................,.................,True,,,,,,,,,,,,
1694,.................,.................,True,,,,,,,,,,,,
1695,.................,.................,True,,,,,,,,,,,,
1696,.................,.................,True,,,,,,,,,,,,
1697,.................,.................,True,,,,,,,,,,,,
1698,.................,.................,False,,,,,,,,,,,,
1699,.................,.................,False,,,,,,,,,,,,
1700,.................,.................,False,,,,,,,,,,,,
1701,.................,.................,False,,,,,,,,,,,,
1702,.................,.................,False,,,,,,,,,,,,
1703,.................,.................,False,,,,,,,,,,,,
1704,.................,.................,False,,,,,,,,,,,,
1705,.................,.................,True,,,,,,,,,,,,
1706,.................,.................,False,,,,,,,,,,,,
1707,.................,.................,True,,,,,,,,,,,,
1708,.................,.................,True,,,,,,,,,,,,
1709,.................,.................,False,,,,,,,,,,,,
1710,.................,.................,True,,,,,,,,,,,,
1711,.................,.................,False,,,,,,,,,,,,
1712,.................,.................,False,,,,,,,,,,,,
1713,.................,.................,False,,,,,,,,,,,,
1714,.................,.................,True,,,,,,,,,,,,
1715,.................,.................,False,,,,,,,,,,,,
1716,.................,.................,False,,,,,,,,,,,,
1717,.................,.................,True,,,,,,,,,,,,
1718,.................,.................,True,,,,,,,,,,,,
1719,.................,.................,False,,,,,,,,,,,,
1720,.................,.................,True,,,,,,,,,,,,
1721,.................,.................,True,,,,,,,,,,,,
1722,.................,.................,True,,,,,,,,,,,,
1723,.................,.................,True,,,,,,,,,,,,
1724,.................,.................,False,,,,,,,,,,,,
1725,.................,.................,True,,,,,,,,,,,,
1726,.................,.................,True,,,,,,,,,,,,
1727,.................,.................,True,,,,,,,,,,,,
1728,.................,.................,False,,,,,,,,,,,,
1729,.................,.................,True,,,,,,,,,,,,
1730,.................,.................,True,,,,,,,,,,,,
1731,.................,.................,False,,,,,,,,,,,,
1732,.................,.................,True,,,,,,,,,,,,
1733,.................,.................,True,,,,,,,,,,,,
1734,.................,.................,True,,,,,,,,,,,,
1735,.................,.................,True,,,,,,,,,,,,
1736,.................,.................,False,,,,,,,,,,,,
1737,.................,.................,True,,,,,,,,,,,,
1738,.................,.................,False,,,,,,,,,,,,
1739,.................,.................,False,,,,,,,,,,,,
1740,.................,.................,True,,,,,,,,,,,,
